"Zip
Code",State,"Place
Name",County,Long,Lat
29899,SC,Mc Cormick,McCormick,-82.32,33.8356
29901,SC,Beaufort,Beaufort,-80.5653,32.4244
29902,SC,Beaufort,Beaufort,-80.6698,32.4316
29903,SC,Beaufort,Beaufort,-80.7352,32.444
29904,SC,Beaufort,Beaufort,-80.661,32.3906
29905,SC,Parris Island,Beaufort,-80.6915,32.3281
29906,SC,Beaufort,Beaufort,-80.7603,32.3823
29907,SC,Beaufort,Beaufort,-80.6698,32.4316
29909,SC,Okatie,Jasper,-80.8435,32.3301
29910,SC,Bluffton,Beaufort,-80.8721,32.2513
29911,SC,Brunson,Hampton,-81.1807,32.9413
29912,SC,Coosawhatchie,Jasper,-80.9273,32.5888
29913,SC,Crocketville,Hampton,-81.0773,32.9166
29914,SC,Dale,Beaufort,-80.677,32.5527
29915,SC,Daufuskie Island,Beaufort,-80.8686,32.1145
29916,SC,Early Branch,Hampton,-80.9634,32.723
29918,SC,Estill,Hampton,-81.2178,32.7375
29920,SC,Saint Helena Island,Beaufort,-80.5383,32.3716
29921,SC,Furman,Hampton,-81.1882,32.6816
29922,SC,Garnett,Hampton,-81.2396,32.6007
29923,SC,Gifford,Hampton,-81.239,32.8596
29924,SC,Hampton,Hampton,-81.0973,32.8729
29925,SC,Hilton Head Island,Beaufort,-80.7997,32.2132
29926,SC,Hilton Head Island,Beaufort,-80.7476,32.2077
29927,SC,Hardeeville,Jasper,-81.0669,32.2635
29928,SC,Hilton Head Island,Beaufort,-80.7569,32.1665
29929,SC,Islandton,Colleton,-80.8916,32.9503
29931,SC,Lobeco,Beaufort,-80.7434,32.5527
29932,SC,Luray,Hampton,-81.2398,32.8138
29933,SC,Miley,Hampton,-81.0318,32.9479
29934,SC,Pineland,Jasper,-81.1078,32.5931
29935,SC,Port Royal,Beaufort,-80.6844,32.3874
29936,SC,Ridgeland,Jasper,-80.9804,32.4807
29938,SC,Hilton Head Island,Beaufort,-80.661,32.3906
29939,SC,Scotia,Hampton,-81.2455,32.6786
29940,SC,Seabrook,Beaufort,-80.7192,32.5693
29941,SC,Sheldon,Beaufort,-80.8126,32.5431
29943,SC,Tillman,Jasper,-81.1667,32.468
29944,SC,Varnville,Hampton,-81.0288,32.8349
29945,SC,Yemassee,Hampton,-80.8129,32.643
30002,GA,Avondale Estates,DeKalb,-84.2607,33.7717
30003,GA,Norcross,Gwinnett,-84.0379,33.9604
30004,GA,Alpharetta,Fulton,-84.302,34.1124
30005,GA,Alpharetta,Fulton,-84.2281,34.0782
30006,GA,Marietta,Cobb,-84.5499,33.9526
30007,GA,Marietta,Cobb,-84.5572,33.9125
30008,GA,Marietta,Cobb,-84.592,33.8972
30009,GA,Alpharetta,Fulton,-84.3033,34.077
30010,GA,Norcross,Gwinnett,-84.0379,33.9604
30011,GA,Auburn,Barrow,-83.8261,34.0191
30012,GA,Conyers,Rockdale,-84.0021,33.7192
30013,GA,Conyers,Rockdale,-83.9684,33.6436
30014,GA,Covington,Newton,-83.8496,33.5293
30015,GA,Covington,Newton,-83.8602,33.5968
30016,GA,Covington,Newton,-83.8626,33.5146
30017,GA,Grayson,Gwinnett,-83.9632,33.8901
30018,GA,Jersey,Walton,-83.8015,33.718
30019,GA,Dacula,Gwinnett,-83.8795,33.9883
30021,GA,Clarkston,DeKalb,-84.2388,33.8101
30022,GA,Alpharetta,Fulton,-84.2422,34.0268
30023,GA,Alpharetta,Fulton,-84.2941,34.0754
30024,GA,Suwanee,Gwinnett,-84.0262,34.0425
30025,GA,Social Circle,Walton,-83.6835,33.6791
30026,GA,North Metro,Gwinnett,-84.1263,33.9792
30028,GA,Cumming,Forsyth,-84.1796,34.2897
30029,GA,North Metro,Gwinnett,-84.1263,33.9792
30030,GA,Decatur,DeKalb,-84.295,33.7699
30031,GA,Decatur,DeKalb,-84.2963,33.7748
30032,GA,Decatur,DeKalb,-84.2632,33.7408
30033,GA,Decatur,DeKalb,-84.2819,33.8123
30034,GA,Decatur,DeKalb,-84.2489,33.6954
30035,GA,Decatur,DeKalb,-84.2143,33.7278
30036,GA,Decatur,DeKalb,-84.2963,33.7748
30037,GA,Decatur,DeKalb,-84.2963,33.7748
30038,GA,Lithonia,DeKalb,-84.161,33.6823
30039,GA,Snellville,Gwinnett,-84.0229,33.8178
30040,GA,Cumming,Forsyth,-84.158,34.2321
30041,GA,Cumming,Forsyth,-84.1031,34.2037
30042,GA,Lawrenceville,Gwinnett,-84.1032,33.9295
30043,GA,Lawrenceville,Gwinnett,-84.0126,34.0031
30044,GA,Lawrenceville,Gwinnett,-84.0706,33.9418
30045,GA,Lawrenceville,Gwinnett,-83.9573,33.9367
30046,GA,Lawrenceville,Gwinnett,-83.9942,33.9496
30047,GA,Lilburn,Gwinnett,-84.0725,33.8656
30048,GA,Lilburn,Gwinnett,-84.0379,33.9604
30049,GA,Lawrenceville,Gwinnett,-83.9922,33.9495
30052,GA,Loganville,Gwinnett,-83.8968,33.8769
30054,GA,Oxford,Newton,-83.874,33.6706
30055,GA,Mansfield,Jasper,-83.7908,33.4314
30056,GA,Newborn,Newton,-83.7072,33.5149
30058,GA,Lithonia,DeKalb,-84.1009,33.7356
30060,GA,Marietta,Cobb,-84.5403,33.9382
30061,GA,Marietta,Cobb,-84.556,33.9328
30062,GA,Marietta,Cobb,-84.4633,34.0025
30063,GA,Marietta,Cobb,-84.5112,33.9653
30064,GA,Marietta,Cobb,-84.6076,33.9343
30065,GA,Marietta,Cobb,-84.5572,33.9125
30066,GA,Marietta,Cobb,-84.5038,34.0378
30067,GA,Marietta,Cobb,-84.4733,33.9282
30068,GA,Marietta,Cobb,-84.4385,33.9679
30069,GA,Marietta,Cobb,-84.5572,33.9125
30070,GA,Porterdale,Newton,-83.8951,33.5712
30071,GA,Norcross,Gwinnett,-84.1972,33.9381
30072,GA,Pine Lake,DeKalb,-84.2053,33.7906
30074,GA,Redan,DeKalb,-84.1316,33.7454
30075,GA,Roswell,Fulton,-84.3859,34.0408
30076,GA,Roswell,Fulton,-84.3104,34.0213
30077,GA,Roswell,Fulton,-84.3616,34.0232
30078,GA,Snellville,Gwinnett,-84.0081,33.8635
30079,GA,Scottdale,DeKalb,-84.2585,33.7934
30080,GA,Smyrna,Cobb,-84.5023,33.8796
30081,GA,Smyrna,Cobb,-84.7106,33.8588
30082,GA,Smyrna,Cobb,-84.5382,33.8631
30083,GA,Stone Mountain,DeKalb,-84.2018,33.7942
30084,GA,Tucker,DeKalb,-84.216,33.857
30085,GA,Tucker,DeKalb,-84.2171,33.8545
30086,GA,Stone Mountain,DeKalb,-84.0746,33.8913
30087,GA,Stone Mountain,DeKalb,-84.1361,33.8105
30088,GA,Stone Mountain,DeKalb,-84.1802,33.758
30090,GA,Marietta,Cobb,-84.5471,33.9525
30091,GA,Norcross,Gwinnett,-84.0379,33.9604
30092,GA,Peachtree Corners,Gwinnett,-84.2216,33.9701
30093,GA,Norcross,Gwinnett,-84.184,33.906
30094,GA,Conyers,Rockdale,-84.0683,33.6111
30095,GA,Duluth,Gwinnett,-84.1304,34.0256
30096,GA,Duluth,Gwinnett,-84.1529,33.9845
30097,GA,Duluth,Gwinnett,-84.147,34.026
30098,GA,Duluth,Gwinnett,-84.0379,33.9604
30099,GA,Duluth,Gwinnett,-84.105,33.9595
30101,GA,Acworth,Cobb,-84.6477,34.0756
30102,GA,Acworth,Cobb,-84.5894,34.0707
30103,GA,Adairsville,Bartow,-84.9176,34.3595
30104,GA,Aragon,Polk,-85.0696,34.0666
30105,GA,Armuchee,Floyd,-85.1843,34.4411
30106,GA,Austell,Cobb,-84.6307,33.8369
30107,GA,Ball Ground,Cherokee,-84.3758,34.3393
30108,GA,Bowdon,Carroll,-85.2533,33.5373
30109,GA,Bowdon Junction,Carroll,-85.1362,33.6534
30110,GA,Bremen,Haralson,-85.1286,33.7309
30111,GA,Clarkdale,Cobb,-84.5572,33.9125
30112,GA,Carrollton,Carroll,-85.0792,33.5809
30113,GA,Buchanan,Haralson,-85.1506,33.8283
30114,GA,Canton,Cherokee,-84.4909,34.2505
30115,GA,Canton,Cherokee,-84.4199,34.1993
30116,GA,Carrollton,Carroll,-85.0499,33.6045
30117,GA,Carrollton,Carroll,-85.0812,33.5798
30118,GA,Carrollton,Carroll,-85.0961,33.5712
30119,GA,Carrollton,Carroll,-85.0736,33.6189
30120,GA,Cartersville,Bartow,-84.8204,34.187
30121,GA,Cartersville,Bartow,-84.7673,34.2079
30122,GA,Lithia Springs,Douglas,-84.6469,33.7655
30123,GA,Cassville,Bartow,-84.8457,34.2442
30124,GA,Cave Spring,Floyd,-85.3379,34.1167
30125,GA,Cedartown,Polk,-85.2459,34.0112
30126,GA,Mableton,Cobb,-84.6031,33.8332
30127,GA,Powder Springs,Cobb,-84.6859,33.9135
30129,GA,Coosa,Floyd,-85.2337,34.3333
30132,GA,Dallas,Paulding,-84.8278,33.9163
30133,GA,Douglasville,Douglas,-84.7446,33.6897
30134,GA,Douglasville,Douglas,-84.7477,33.7606
30135,GA,Douglasville,Douglas,-84.7454,33.6989
30137,GA,Emerson,Bartow,-84.757,34.12
30138,GA,Esom Hill,Polk,-85.3877,33.949
30139,GA,Fairmount,Gordon,-84.6999,34.4362
30140,GA,Felton,Haralson,-85.2349,33.8823
30141,GA,Hiram,Paulding,-84.7699,33.8673
30142,GA,Holly Springs,Cherokee,-84.5013,34.174
30143,GA,Jasper,Pickens,-84.4759,34.462
30144,GA,Kennesaw,Cobb,-84.6047,34.0287
30145,GA,Kingston,Bartow,-84.9973,34.2501
30146,GA,Lebanon,Cherokee,-84.4583,34.2429
30147,GA,Lindale,Floyd,-85.1825,34.1707
30148,GA,Marble Hill,Pickens,-84.303,34.4398
30149,GA,Mount Berry,Floyd,-85.1821,34.2804
30150,GA,Mount Zion,Carroll,-85.1818,33.643
30151,GA,Nelson,Cherokee,-84.371,34.382
30152,GA,Kennesaw,Cobb,-84.6544,33.9951
30153,GA,Rockmart,Polk,-85.0594,33.9979
30154,GA,Douglasville,Douglas,-84.7477,33.7515
30156,GA,Kennesaw,Cobb,-84.625,34.0177
30157,GA,Dallas,Paulding,-84.8621,33.9045
30160,GA,Kennesaw,Cobb,-84.625,34.0177
30161,GA,Rome,Floyd,-85.1465,34.2507
30162,GA,Rome,Floyd,-85.2138,34.2905
30163,GA,Rome,Floyd,-85.2337,34.3333
30164,GA,Rome,Floyd,-85.2337,34.3333
30165,GA,Rome,Floyd,-85.2231,34.2837
30168,GA,Austell,Cobb,-84.5952,33.7838
30169,GA,Canton,Cherokee,-84.4904,34.234
30170,GA,Roopville,Carroll,-85.1671,33.4322
30171,GA,Rydal,Bartow,-84.7376,34.3379
30172,GA,Shannon,Floyd,-85.2337,34.3333
30173,GA,Silver Creek,Floyd,-85.1429,34.1593
30175,GA,Talking Rock,Pickens,-84.4912,34.5394
30176,GA,Tallapoosa,Haralson,-85.3,33.7602
30177,GA,Tate,Pickens,-84.3785,34.4027
30178,GA,Taylorsville,Bartow,-84.9739,34.1229
30179,GA,Temple,Carroll,-85.0133,33.7677
30180,GA,Villa Rica,Carroll,-84.9297,33.7173
30182,GA,Waco,Haralson,-85.2197,33.684
30183,GA,Waleska,Cherokee,-84.562,34.3217
30184,GA,White,Bartow,-84.7383,34.2717
30185,GA,Whitesburg,Carroll,-84.9254,33.5111
30187,GA,Winston,Douglas,-84.8639,33.6634
30188,GA,Woodstock,Cherokee,-84.5117,34.106
30189,GA,Woodstock,Cherokee,-84.5717,34.1281
30204,GA,Barnesville,Lamar,-84.1515,33.0457
30205,GA,Brooks,Fayette,-84.4769,33.2984
30206,GA,Concord,Pike,-84.447,33.0998
30212,GA,Experiment,Spalding,-84.2888,33.2782
30213,GA,Fairburn,Fulton,-84.5809,33.5648
30214,GA,Fayetteville,Fayette,-84.4806,33.4679
30215,GA,Fayetteville,Fayette,-84.4738,33.3943
30216,GA,Flovilla,Butts,-83.9079,33.25
30217,GA,Franklin,Heard,-85.134,33.278
30218,GA,Gay,Meriwether,-84.5836,33.1274
30220,GA,Grantville,Coweta,-84.835,33.2473
30222,GA,Greenville,Meriwether,-84.7402,33.0468
30223,GA,Griffin,Spalding,-84.2728,33.2549
30224,GA,Griffin,Spalding,-84.2734,33.2404
30228,GA,Hampton,Henry,-84.2947,33.4124
30229,GA,Haralson,Coweta,-84.5685,33.2322
30230,GA,Hogansville,Troup,-84.9309,33.1644
30233,GA,Jackson,Butts,-83.9784,33.282
30234,GA,Jenkinsburg,Butts,-84.0287,33.3224
30236,GA,Jonesboro,Clayton,-84.359,33.5242
30237,GA,Jonesboro,Clayton,-84.3513,33.5007
30238,GA,Jonesboro,Clayton,-84.3797,33.4944
30240,GA,Lagrange,Troup,-85.0739,33.0243
30241,GA,Lagrange,Troup,-84.9577,33.0249
30248,GA,Locust Grove,Henry,-84.0982,33.3449
30250,GA,Lovejoy,Clayton,-84.3136,33.4429
30251,GA,Luthersville,Meriwether,-84.7444,33.2101
30252,GA,Mcdonough,Henry,-84.055,33.4768
30253,GA,Mcdonough,Henry,-84.1544,33.451
30256,GA,Meansville,Pike,-84.3169,33.0134
30257,GA,Milner,Lamar,-84.1759,33.141
30258,GA,Molena,Pike,-84.4558,32.9978
30259,GA,Moreland,Coweta,-84.7566,33.2734
30260,GA,Morrow,Clayton,-84.3247,33.5849
30261,GA,Lagrange,Troup,-85.049,33.0457
30263,GA,Newnan,Coweta,-84.8194,33.3696
30264,GA,Newnan,Coweta,-84.8142,33.361
30265,GA,Newnan,Coweta,-84.7121,33.3958
30266,GA,Orchard Hill,Spalding,-84.299,33.2657
30268,GA,Palmetto,Fulton,-84.679,33.5242
30269,GA,Peachtree City,Fayette,-84.5635,33.3915
30270,GA,Peachtree City,Whitfield,-84.59,33.3968
30271,GA,Newnan,Coweta,-84.7561,33.3514
30272,GA,Red Oak,Fulton,-84.5163,33.6259
30273,GA,Rex,Clayton,-84.2782,33.5808
30274,GA,Riverdale,Clayton,-84.4003,33.5531
30275,GA,Sargent,Coweta,-84.8744,33.4299
30276,GA,Senoia,Coweta,-84.5918,33.2845
30277,GA,Sharpsburg,Coweta,-84.654,33.4013
30281,GA,Stockbridge,Henry,-84.2165,33.5633
30284,GA,Sunny Side,Spalding,-84.2898,33.3453
30285,GA,The Rock,Upson,-84.2424,32.9717
30286,GA,Thomaston,Upson,-84.3324,32.9015
30287,GA,Morrow,Clayton,-84.3513,33.5007
30288,GA,Conley,Clayton,-84.3371,33.6369
30289,GA,Turin,Coweta,-84.6371,33.326
30290,GA,Tyrone,Fayette,-84.5914,33.4719
30291,GA,Union City,Fulton,-84.5499,33.5832
30292,GA,Williamson,Pike,-84.3795,33.1598
30293,GA,Woodbury,Meriwether,-84.5986,32.9813
30294,GA,Ellenwood,Clayton,-84.2939,33.6166
30295,GA,Zebulon,Pike,-84.3108,33.1002
30296,GA,Riverdale,Clayton,-84.4364,33.5667
30297,GA,Forest Park,Clayton,-84.3745,33.6115
30298,GA,Forest Park,Clayton,-84.3513,33.5007
30301,GA,Atlanta,Fulton,-84.4741,33.8444
30302,GA,Atlanta,Fulton,-84.388,33.749
30303,GA,Atlanta,Fulton,-84.3888,33.7525
30304,GA,Atlanta,Fulton,-84.4293,33.8482
30305,GA,Atlanta,Fulton,-84.3851,33.832
30306,GA,Atlanta,Fulton,-84.3514,33.786
30307,GA,Atlanta,Fulton,-84.336,33.7691
30308,GA,Atlanta,Fulton,-84.3757,33.7718
30309,GA,Atlanta,Fulton,-84.3883,33.7984
30310,GA,Atlanta,Fulton,-84.4232,33.7278
30311,GA,Atlanta,Fulton,-84.4702,33.723
30312,GA,Atlanta,Fulton,-84.3781,33.7467
30313,GA,Atlanta,Fulton,-84.3935,33.7683
30314,GA,Atlanta,Fulton,-84.4255,33.7561
30315,GA,Atlanta,Fulton,-84.3808,33.7051
30316,GA,Atlanta,Fulton,-84.3339,33.7217
30317,GA,Atlanta,Fulton,-84.3169,33.7498
30318,GA,Atlanta,Fulton,-84.4454,33.7865
30319,GA,Atlanta,DeKalb,-84.3351,33.8687
30320,GA,Atlanta,Fulton,-84.4236,33.6568
30321,GA,Atlanta,Fulton,-84.388,33.749
30322,GA,Atlanta,DeKalb,-84.3248,33.7952
30324,GA,Atlanta,Fulton,-84.3549,33.8206
30325,GA,Atlanta,Fulton,-84.4741,33.8444
30326,GA,Atlanta,Fulton,-84.3582,33.8482
30327,GA,Atlanta,Fulton,-84.42,33.8627
30328,GA,Atlanta,Fulton,-84.3958,33.9335
30329,GA,Atlanta,DeKalb,-84.3214,33.8236
30331,GA,Atlanta,Fulton,-84.5205,33.7224
30332,GA,Atlanta,Fulton,-84.398,33.7763
30333,GA,Atlanta,DeKalb,-84.0746,33.8913
30334,GA,Atlanta,Fulton,-84.3872,33.7489
30336,GA,Atlanta,Fulton,-84.5545,33.7406
30337,GA,Atlanta,Fulton,-84.4618,33.6428
30338,GA,Atlanta,Fulton,-84.3249,33.9669
30339,GA,Atlanta,Fulton,-84.4629,33.8713
30340,GA,Atlanta,DeKalb,-84.2539,33.8932
30341,GA,Atlanta,DeKalb,-84.2905,33.8879
30342,GA,Atlanta,Fulton,-84.3761,33.8842
30343,GA,Atlanta,Fulton,-84.388,33.749
30344,GA,Atlanta,Fulton,-84.448,33.6919
30345,GA,Atlanta,DeKalb,-84.287,33.8513
30346,GA,Atlanta,DeKalb,-84.3334,33.9267
30348,GA,Atlanta,Fulton,-84.4741,33.8444
30349,GA,Atlanta,Fulton,-84.4813,33.6053
30350,GA,Atlanta,DeKalb,-84.3411,33.9795
30353,GA,Atlanta,Fulton,-84.388,33.749
30354,GA,Atlanta,Fulton,-84.3896,33.6675
30355,GA,Atlanta,Fulton,-84.4741,33.8444
30356,GA,Atlanta,DeKalb,-84.0746,33.8913
30357,GA,Atlanta,Fulton,-84.4741,33.8444
30358,GA,Atlanta,Fulton,-84.388,33.749
30359,GA,Atlanta,DeKalb,-84.0746,33.8913
30360,GA,Atlanta,DeKalb,-84.2716,33.9378
30361,GA,Atlanta,Fulton,-84.4741,33.8444
30362,GA,Atlanta,DeKalb,-84.0746,33.8913
30363,GA,Atlanta,Fulton,-84.3992,33.791
30364,GA,Atlanta,Fulton,-84.4741,33.8444
30366,GA,Atlanta,DeKalb,-84.0746,33.8913
30368,GA,Atlanta,Fulton,-84.4741,33.8444
30369,GA,Atlanta,Fulton,-84.4741,33.8444
30370,GA,Atlanta,Fulton,-84.388,33.749
30371,GA,Atlanta,Fulton,-84.4741,33.8444
30374,GA,Atlanta,Fulton,-84.388,33.749
30375,GA,Atlanta,Fulton,-84.4741,33.8444
30377,GA,Atlanta,Fulton,-84.4741,33.8444
30378,GA,Atlanta,Fulton,-84.4741,33.8444
30380,GA,Atlanta,Fulton,-84.4741,33.8444
30384,GA,Atlanta,Fulton,-84.4741,33.8444
30385,GA,Atlanta,Fulton,-84.4741,33.8444
30388,GA,Atlanta,Fulton,-84.4741,33.8444
30392,GA,Atlanta,Fulton,-84.388,33.749
30394,GA,Atlanta,Fulton,-84.388,33.749
30396,GA,Atlanta,Fulton,-84.4741,33.8444
30398,GA,Atlanta,Fulton,-84.4741,33.8444
30401,GA,Swainsboro,Emanuel,-82.3462,32.5699
30410,GA,Ailey,Montgomery,-82.4762,32.2143
30411,GA,Alamo,Wheeler,-82.7944,32.133
30412,GA,Alston,Montgomery,-82.4825,32.0775
30413,GA,Bartow,Jefferson,-82.4708,32.8632
30414,GA,Bellville,Evans,-81.9743,32.1524
30415,GA,Brooklet,Bulloch,-81.628,32.294
30417,GA,Claxton,Evans,-81.908,32.165
30420,GA,Cobbtown,Tattnall,-82.1333,32.2642
30421,GA,Collins,Tattnall,-82.1095,32.1852
30423,GA,Daisy,Evans,-81.8346,32.1519
30424,GA,Dover,Screven,-81.7151,32.5771
30425,GA,Garfield,Emanuel,-82.1002,32.6549
30426,GA,Girard,Burke,-81.7106,33.0437
30427,GA,Glennville,Tattnall,-81.9483,31.9467
30428,GA,Glenwood,Wheeler,-82.6759,32.1572
30429,GA,Hagan,Evans,-81.9337,32.156
30434,GA,Louisville,Jefferson,-82.3836,33.0163
30436,GA,Lyons,Toombs,-82.3078,32.1711
30438,GA,Manassas,Tattnall,-81.9983,32.0507
30439,GA,Metter,Candler,-82.0607,32.401
30441,GA,Midville,Burke,-82.2042,32.8638
30442,GA,Millen,Jenkins,-81.9618,32.7877
30445,GA,Mount Vernon,Montgomery,-82.5867,32.184
30446,GA,Newington,Screven,-81.4826,32.581
30447,GA,Norristown,Emanuel,-82.4848,32.5041
30448,GA,Nunez,Emanuel,-82.3726,32.4759
30449,GA,Oliver,Screven,-81.5332,32.5281
30450,GA,Portal,Bulloch,-81.9123,32.555
30451,GA,Pulaski,Candler,-82.0867,32.4143
30452,GA,Register,Bulloch,-81.8728,32.3382
30453,GA,Reidsville,Tattnall,-82.1478,32.0548
30454,GA,Rockledge,Laurens,-82.7479,32.3915
30455,GA,Rocky Ford,Screven,-81.7933,32.723
30456,GA,Sardis,Burke,-81.773,32.9809
30457,GA,Soperton,Treutlen,-82.5871,32.3869
30458,GA,Statesboro,Bulloch,-81.774,32.4408
30459,GA,Statesboro,Bulloch,-81.7777,32.447
30460,GA,Statesboro,Bulloch,-81.7823,32.4179
30461,GA,Statesboro,Bulloch,-81.7158,32.45
30464,GA,Stillmore,Emanuel,-82.2587,32.4459
30467,GA,Sylvania,Screven,-81.6287,32.7439
30470,GA,Tarrytown,Montgomery,-82.5593,32.3188
30471,GA,Twin City,Emanuel,-82.1979,32.6129
30473,GA,Uvalda,Montgomery,-82.5089,32.0483
30474,GA,Vidalia,Toombs,-82.4067,32.1934
30475,GA,Vidalia,Toombs,-82.3739,32.1775
30477,GA,Wadley,Jefferson,-82.4025,32.8747
30499,GA,Reidsville,Tattnall,-82.1179,32.0869
30501,GA,Gainesville,Hall,-83.8256,34.3073
30502,GA,Chestnut Mountain,Hall,-83.7949,34.213
30503,GA,Gainesville,Hall,-83.9505,34.3454
30504,GA,Gainesville,Hall,-83.8793,34.2723
30506,GA,Gainesville,Hall,-83.8882,34.3562
30507,GA,Gainesville,Hall,-83.7716,34.2591
30510,GA,Alto,Habersham,-83.602,34.4591
30511,GA,Baldwin,Banks,-83.476,34.4574
30512,GA,Blairsville,Union,-83.992,34.8763
30513,GA,Blue Ridge,Fannin,-84.3281,34.8555
30514,GA,Blairsville,Union,-83.9582,34.8762
30515,GA,Buford,Gwinnett,-84.0379,33.9604
30516,GA,Bowersville,Hart,-83.0484,34.3996
30517,GA,Braselton,Jackson,-83.7812,34.1389
30518,GA,Buford,Gwinnett,-83.9965,34.1124
30519,GA,Buford,Gwinnett,-83.9308,34.0797
30520,GA,Canon,Franklin,-83.1267,34.3478
30521,GA,Carnesville,Franklin,-83.2547,34.3631
30522,GA,Cherry Log,Gilmer,-84.3908,34.7804
30523,GA,Clarkesville,Habersham,-83.5243,34.645
30525,GA,Clayton,Rabun,-83.4065,34.8826
30527,GA,Clermont,Hall,-83.7853,34.4761
30528,GA,Cleveland,White,-83.75,34.5839
30529,GA,Commerce,Jackson,-83.448,34.2134
30530,GA,Commerce,Jackson,-83.4022,34.1683
30531,GA,Cornelia,Habersham,-83.5453,34.5209
30533,GA,Dahlonega,Lumpkin,-83.9798,34.5299
30534,GA,Dawsonville,Dawson,-84.155,34.4537
30535,GA,Demorest,Habersham,-83.5696,34.5756
30536,GA,Ellijay,Gilmer,-84.3554,34.655
30537,GA,Dillard,Rabun,-83.3199,34.9777
30538,GA,Eastanollee,Stephens,-83.2587,34.5037
30539,GA,East Ellijay,Gilmer,-84.4727,34.684
30540,GA,Ellijay,Gilmer,-84.4812,34.6775
30541,GA,Epworth,Fannin,-84.5391,34.9129
30542,GA,Flowery Branch,Hall,-83.9024,34.1819
30543,GA,Gillsville,Hall,-83.6757,34.3001
30545,GA,Helen,White,-83.7399,34.6866
30546,GA,Hiawassee,Towns,-83.7274,34.9063
30547,GA,Homer,Banks,-83.4974,34.3563
30548,GA,Hoschton,Jackson,-83.7803,34.0866
30549,GA,Jefferson,Jackson,-83.5708,34.1062
30552,GA,Lakemont,Rabun,-83.4038,34.7617
30553,GA,Lavonia,Franklin,-83.113,34.4528
30554,GA,Lula,Hall,-83.6663,34.3876
30555,GA,Mc Caysville,Fannin,-84.4291,34.9739
30557,GA,Martin,Stephens,-83.1849,34.487
30558,GA,Maysville,Banks,-83.5616,34.2529
30559,GA,Mineral Bluff,Fannin,-84.2541,34.9341
30560,GA,Morganton,Fannin,-84.2115,34.8714
30562,GA,Mountain City,Rabun,-83.3854,34.9181
30563,GA,Mount Airy,Habersham,-83.4713,34.5678
30564,GA,Murrayville,Hall,-83.8949,34.4342
30565,GA,Nicholson,Jackson,-83.421,34.097
30566,GA,Oakwood,Hall,-83.894,34.2372
30567,GA,Pendergrass,Jackson,-83.6634,34.1796
30568,GA,Rabun Gap,Rabun,-83.3901,34.9576
30571,GA,Sautee Nacoochee,White,-83.6931,34.7162
30572,GA,Suches,Union,-84.0496,34.7253
30573,GA,Tallulah Falls,Rabun,-83.3977,34.742
30575,GA,Talmo,Jackson,-83.7187,34.1951
30576,GA,Tiger,Rabun,-83.4333,34.8174
30577,GA,Toccoa,Stephens,-83.3114,34.5665
30580,GA,Turnerville,Habersham,-83.4358,34.6766
30581,GA,Wiley,Rabun,-83.4191,34.8045
30582,GA,Young Harris,Towns,-83.8688,34.9588
30597,GA,Dahlonega,Lumpkin,-83.9809,34.5277
30598,GA,Toccoa Falls,Stephens,-83.3557,34.5942
30599,GA,Commerce,Jackson,-83.4571,34.204
30601,GA,Athens,Clarke,-83.3632,33.9761
30602,GA,Athens,Clarke,-83.3724,33.9433
30603,GA,Athens,Clarke,-83.3779,33.9609
30604,GA,Athens,Clarke,-83.3891,33.9443
30605,GA,Athens,Clarke,-83.3525,33.9321
30606,GA,Athens,Clarke,-83.418,33.9461
30607,GA,Athens,Clarke,-83.4278,34.007
30608,GA,Athens,Clarke,-83.3891,33.9443
30609,GA,Athens,Clarke,-83.3774,33.9464
30612,GA,Athens,Clarke,-83.3891,33.9443
30619,GA,Arnoldsville,Oglethorpe,-83.2341,33.8803
30620,GA,Bethlehem,Barrow,-83.7282,33.9261
30621,GA,Bishop,Oconee,-83.4777,33.8081
30622,GA,Bogart,Oconee,-83.5055,33.934
30623,GA,Bostwick,Morgan,-83.5143,33.7373
30624,GA,Bowman,Elbert,-83.0284,34.1919
30625,GA,Buckhead,Morgan,-83.3435,33.5368
30627,GA,Carlton,Madison,-83.0038,33.9852
30628,GA,Colbert,Madison,-83.2191,34.0382
30629,GA,Comer,Madison,-83.122,34.0888
30630,GA,Crawford,Oglethorpe,-83.1646,33.9076
30631,GA,Crawfordville,Taliaferro,-82.8872,33.5708
30633,GA,Danielsville,Madison,-83.2758,34.1708
30634,GA,Dewy Rose,Elbert,-82.9434,34.1853
30635,GA,Elberton,Elbert,-82.8448,34.1082
30638,GA,Farmington,Oconee,-83.4201,33.7558
30639,GA,Franklin Springs,Franklin,-83.147,34.2743
30641,GA,Good Hope,Walton,-83.595,33.7613
30642,GA,Greensboro,Greene,-83.1702,33.5637
30643,GA,Hartwell,Hart,-82.9296,34.3571
30645,GA,High Shoals,Morgan,-83.5164,33.8013
30646,GA,Hull,Madison,-83.311,34.0478
30647,GA,Ila,Madison,-83.2921,34.1726
30648,GA,Lexington,Oglethorpe,-83.0858,33.8799
30650,GA,Madison,Morgan,-83.4618,33.5947
30655,GA,Monroe,Walton,-83.7013,33.7883
30656,GA,Monroe,Walton,-83.7104,33.8386
30660,GA,Rayle,Wilkes,-82.9504,33.7856
30662,GA,Royston,Franklin,-83.1406,34.2778
30663,GA,Rutledge,Morgan,-83.6023,33.6163
30664,GA,Sharon,Taliaferro,-82.7948,33.56
